date,store_id,product_id,inventory_level,reorder_point,eoq,stockout_units,is_stockout
2023-04-03,store_5,p04,219,132,316,0,0
2023-04-04,store_5,p04,190,132,316,0,0
2023-04-05,store_5,p04,170,132,316,0,0
2023-04-06,store_5,p04,138,132,316,0,0
2023-04-07,store_5,p04,428,132,316,0,0
2023-04-08,store_5,p04,394,132,316,0,0
2023-04-09,store_5,p04,372,132,316,0,0
2023-04-10,store_5,p04,347,132,316,0,0
2023-04-11,store_5,p04,328,132,316,0,0
2023-04-12,store_5,p04,302,132,316,0,0
2023-04-13,store_5,p04,284,132,316,0,0
2023-04-14,store_5,p04,257,132,316,0,0
2023-04-15,store_5,p04,234,132,316,0,0
2023-04-16,store_5,p04,204,132,316,0,0
2023-04-17,store_5,p04,187,132,316,0,0
2023-04-18,store_5,p04,164,132,316,0,0
2023-04-19,store_5,p04,142,132,316,0,0
2023-04-20,store_5,p04,435,132,316,0,0
2023-04-21,store_5,p04,406,132,316,0,0
2023-04-22,store_5,p04,382,132,316,0,0
2023-04-23,store_5,p04,355,132,316,0,0
2023-04-24,store_5,p04,344,132,316,0,0
2023-04-25,store_5,p04,324,132,316,0,0
2023-04-26,store_5,p04,307,132,316,0,0
2023-04-27,store_5,p04,288,132,316,0,0
2023-04-28,store_5,p04,262,132,316,0,0
2023-04-29,store_5,p04,237,132,316,0,0
2023-04-30,store_5,p04,204,132,316,0,0
2023-05-01,store_5,p04,185,132,316,0,0
2023-05-02,store_5,p04,170,132,316,0,0
2023-05-03,store_5,p04,146,132,316,0,0
2023-05-04,store_5,p04,443,132,316,0,0
2023-05-05,store_5,p04,425,132,316,0,0
2023-05-06,store_5,p04,401,132,316,0,0
2023-05-07,store_5,p04,376,132,316,0,0
2023-05-08,store_5,p04,329,132,316,0,0
2023-05-09,store_5,p04,312,132,316,0,0
2023-05-10,store_5,p04,293,132,316,0,0
2023-05-11,store_5,p04,280,132,316,0,0
2023-05-12,store_5,p04,258,132,316,0,0
2023-05-13,store_5,p04,227,132,316,0,0
2023-05-14,store_5,p04,208,132,316,0,0
2023-05-15,store_5,p04,173,132,316,0,0
2023-05-16,store_5,p04,163,132,316,0,0
2023-05-17,store_5,p04,145,132,316,0,0
2023-05-18,store_5,p04,445,132,316,0,0
2023-05-19,store_5,p04,422,132,316,0,0
2023-05-20,store_5,p04,398,132,316,0,0
2023-05-21,store_5,p04,373,132,316,0,0
2023-05-22,store_5,p04,349,132,316,0,0
2023-05-23,store_5,p04,316,132,316,0,0
2023-05-24,store_5,p04,304,132,316,0,0
2023-05-25,store_5,p04,295,132,316,0,0
2023-05-26,store_5,p04,273,132,316,0,0
2023-05-27,store_5,p04,255,132,316,0,0
2023-05-28,store_5,p04,235,132,316,0,0
2023-05-29,store_5,p04,219,132,316,0,0
2023-05-30,store_5,p04,201,132,316,0,0
2023-05-31,store_5,p04,188,132,316,0,0
2023-06-01,store_5,p04,173,132,316,0,0
2023-06-02,store_5,p04,161,132,316,0,0
2023-06-03,store_5,p04,144,132,316,0,0
2023-06-04,store_5,p04,444,132,316,0,0
2023-06-05,store_5,p04,433,132,316,0,0
2023-06-06,store_5,p04,419,132,316,0,0
2023-06-07,store_5,p04,403,132,316,0,0
2023-06-08,store_5,p04,378,132,316,0,0
2023-06-09,store_5,p04,369,132,316,0,0
2023-06-10,store_5,p04,349,132,316,0,0
2023-06-11,store_5,p04,334,132,316,0,0
2023-06-12,store_5,p04,320,132,316,0,0
2023-06-13,store_5,p04,307,132,316,0,0
2023-06-14,store_5,p04,297,132,316,0,0
2023-06-15,store_5,p04,286,132,316,0,0
2023-06-16,store_5,p04,273,132,316,0,0
2023-06-17,store_5,p04,253,132,316,0,0
2023-06-18,store_5,p04,233,132,316,0,0
2023-06-19,store_5,p04,215,132,316,0,0
2023-06-20,store_5,p04,195,132,316,0,0
2023-06-21,store_5,p04,188,132,316,0,0
2023-06-22,store_5,p04,169,132,316,0,0
2023-06-23,store_5,p04,149,132,316,0,0
2023-06-24,store_5,p04,445,132,316,0,0
2023-06-25,store_5,p04,423,132,316,0,0
2023-06-26,store_5,p04,410,132,316,0,0
2023-06-27,store_5,p04,391,132,316,0,0
2023-06-28,store_5,p04,375,132,316,0,0
2023-06-29,store_5,p04,367,132,316,0,0
2023-06-30,store_5,p04,353,132,316,0,0
2023-07-01,store_5,p04,330,132,316,0,0
2023-07-02,store_5,p04,313,132,316,0,0
2023-07-03,store_5,p04,300,132,316,0,0
2023-07-04,store_5,p04,283,132,316,0,0
2023-07-05,store_5,p04,266,132,316,0,0
2023-07-06,store_5,p04,246,132,316,0,0
2023-07-07,store_5,p04,234,132,316,0,0
2023-07-08,store_5,p04,216,132,316,0,0
2023-07-09,store_5,p04,194,132,316,0,0
2023-07-10,store_5,p04,174,132,316,0,0
2023-07-11,store_5,p04,156,132,316,0,0
2023-07-12,store_5,p04,135,132,316,0,0
2023-07-13,store_5,p04,433,132,316,0,0
2023-07-14,store_5,p04,419,132,316,0,0
2023-07-15,store_5,p04,400,132,316,0,0
2023-07-16,store_5,p04,386,132,316,0,0
2023-07-17,store_5,p04,375,132,316,0,0
2023-07-18,store_5,p04,364,132,316,0,0
2023-07-19,store_5,p04,345,132,316,0,0
2023-07-20,store_5,p04,326,132,316,0,0
2023-07-21,store_5,p04,311,132,316,0,0
2023-07-22,store_5,p04,292,132,316,0,0
2023-07-23,store_5,p04,264,132,316,0,0
2023-07-24,store_5,p04,248,132,316,0,0
2023-07-25,store_5,p04,226,132,316,0,0
2023-07-26,store_5,p04,200,132,316,0,0
2023-07-27,store_5,p04,184,132,316,0,0
2023-07-28,store_5,p04,168,132,316,0,0
2023-07-29,store_5,p04,154,132,316,0,0
2023-07-30,store_5,p04,135,132,316,0,0
2023-07-31,store_5,p04,435,132,316,0,0
2023-08-01,store_5,p04,420,132,316,0,0
2023-08-02,store_5,p04,396,132,316,0,0
2023-08-03,store_5,p04,381,132,316,0,0
2023-08-04,store_5,p04,363,132,316,0,0
2023-08-05,store_5,p04,350,132,316,0,0
2023-08-06,store_5,p04,323,132,316,0,0
2023-08-07,store_5,p04,302,132,316,0,0
2023-08-08,store_5,p04,286,132,316,0,0
2023-08-09,store_5,p04,267,132,316,0,0
2023-08-10,store_5,p04,238,132,316,0,0
2023-08-11,store_5,p04,218,132,316,0,0
2023-08-12,store_5,p04,190,132,316,0,0
2023-08-13,store_5,p04,165,132,316,0,0
2023-08-14,store_5,p04,151,132,316,0,0
2023-08-15,store_5,p04,440,132,316,0,0
2023-08-16,store_5,p04,428,132,316,0,0
2023-08-17,store_5,p04,414,132,316,0,0
2023-08-18,store_5,p04,397,132,316,0,0
2023-08-19,store_5,p04,372,132,316,0,0
2023-08-20,store_5,p04,342,132,316,0,0
2023-08-21,store_5,p04,322,132,316,0,0
2023-08-22,store_5,p04,304,132,316,0,0
2023-08-23,store_5,p04,283,132,316,0,0
2023-08-24,store_5,p04,261,132,316,0,0
2023-08-25,store_5,p04,235,132,316,0,0
2023-08-26,store_5,p04,206,132,316,0,0
2023-08-27,store_5,p04,166,132,316,0,0
2023-08-28,store_5,p04,148,132,316,0,0
2023-08-29,store_5,p04,440,132,316,0,0
2023-08-30,store_5,p04,423,132,316,0,0
2023-08-31,store_5,p04,394,132,316,0,0
2023-09-01,store_5,p04,366,132,316,0,0
2023-09-02,store_5,p04,332,132,316,0,0
2023-09-03,store_5,p04,306,132,316,0,0
2023-09-04,store_5,p04,291,132,316,0,0
2023-09-05,store_5,p04,264,132,316,0,0
2023-09-06,store_5,p04,236,132,316,0,0
2023-09-07,store_5,p04,218,132,316,0,0
2023-09-08,store_5,p04,195,132,316,0,0
2023-09-09,store_5,p04,161,132,316,0,0
2023-09-10,store_5,p04,447,132,316,0,0
2023-09-11,store_5,p04,426,132,316,0,0
2023-09-12,store_5,p04,405,132,316,0,0
2023-09-13,store_5,p04,377,132,316,0,0
2023-09-14,store_5,p04,347,132,316,0,0
2023-09-15,store_5,p04,326,132,316,0,0
2023-09-16,store_5,p04,295,132,316,0,0
2023-09-17,store_5,p04,263,132,316,0,0
2023-09-18,store_5,p04,242,132,316,0,0
2023-09-19,store_5,p04,204,132,316,0,0
2023-09-20,store_5,p04,175,132,316,0,0
2023-09-21,store_5,p04,149,132,316,0,0
2023-09-22,store_5,p04,437,132,316,0,0
2023-09-23,store_5,p04,420,132,316,0,0
2023-09-24,store_5,p04,396,132,316,0,0
2023-09-25,store_5,p04,367,132,316,0,0
2023-09-26,store_5,p04,354,132,316,0,0
2023-09-27,store_5,p04,328,132,316,0,0
2023-09-28,store_5,p04,307,132,316,0,0
2023-09-29,store_5,p04,269,132,316,0,0
2023-09-30,store_5,p04,225,132,316,0,0
2023-10-01,store_5,p04,167,132,316,0,0
2023-10-02,store_5,p04,144,132,316,0,0
2023-10-03,store_5,p04,432,132,316,0,0
2023-10-04,store_5,p04,403,132,316,0,0
2023-10-05,store_5,p04,372,132,316,0,0
2023-10-06,store_5,p04,353,132,316,0,0
2023-10-07,store_5,p04,326,132,316,0,0
2023-10-08,store_5,p04,296,132,316,0,0
2023-10-09,store_5,p04,272,132,316,0,0
2023-10-10,store_5,p04,243,132,316,0,0
2023-10-11,store_5,p04,208,132,316,0,0
2023-10-12,store_5,p04,179,132,316,0,0
2023-10-13,store_5,p04,445,132,316,0,0
2023-10-14,store_5,p04,416,132,316,0,0
2023-10-15,store_5,p04,378,132,316,0,0
2023-10-16,store_5,p04,344,132,316,0,0
2023-10-17,store_5,p04,317,132,316,0,0
2023-10-18,store_5,p04,291,132,316,0,0
2023-10-19,store_5,p04,264,132,316,0,0
2023-10-20,store_5,p04,233,132,316,0,0
2023-10-21,store_5,p04,195,132,316,0,0
2023-10-22,store_5,p04,159,132,316,0,0
2023-10-23,store_5,p04,414,132,316,0,0
2023-10-24,store_5,p04,372,132,316,0,0
2023-10-25,store_5,p04,337,132,316,0,0
2023-10-26,store_5,p04,301,132,316,0,0
2023-10-27,store_5,p04,267,132,316,0,0
2023-10-28,store_5,p04,207,132,316,0,0
2023-10-29,store_5,p04,162,132,316,0,0
2023-10-30,store_5,p04,432,132,316,0,0
2023-10-31,store_5,p04,398,132,316,0,0
2023-11-01,store_5,p04,361,132,316,0,0
2023-11-02,store_5,p04,325,132,316,0,0
2023-11-03,store_5,p04,285,132,316,0,0
2023-11-04,store_5,p04,237,132,316,0,0
2023-11-05,store_5,p04,185,132,316,0,0
2023-11-06,store_5,p04,153,132,316,0,0
2023-11-07,store_5,p04,438,132,316,0,0
2023-11-08,store_5,p04,393,132,316,0,0
2023-11-09,store_5,p04,351,132,316,0,0
2023-11-10,store_5,p04,324,132,316,0,0
2023-11-11,store_5,p04,282,132,316,0,0
2023-11-12,store_5,p04,235,132,316,0,0
2023-11-13,store_5,p04,199,132,316,0,0
2023-11-14,store_5,p04,160,132,316,0,0
2023-11-15,store_5,p04,439,132,316,0,0
2023-11-16,store_5,p04,404,132,316,0,0
2023-11-17,store_5,p04,366,132,316,0,0
2023-11-18,store_5,p04,330,132,316,0,0
2023-11-19,store_5,p04,279,132,316,0,0
2023-11-20,store_5,p04,235,132,316,0,0
2023-11-21,store_5,p04,199,132,316,0,0
2023-11-22,store_5,p04,156,132,316,0,0
2023-11-23,store_5,p04,432,132,316,0,0
2023-11-24,store_5,p04,398,132,316,0,0
2023-11-25,store_5,p04,346,132,316,0,0
2023-11-26,store_5,p04,284,132,316,0,0
2023-11-27,store_5,p04,247,132,316,0,0
2023-11-28,store_5,p04,211,132,316,0,0
2023-11-29,store_5,p04,163,132,316,0,0
2023-11-30,store_5,p04,436,132,316,0,0
2023-12-01,store_5,p04,403,132,316,0,0
2023-12-02,store_5,p04,359,132,316,0,0
2023-12-03,store_5,p04,289,132,316,0,0
2023-12-04,store_5,p04,262,132,316,0,0
2023-12-05,store_5,p04,223,132,316,0,0
2023-12-06,store_5,p04,181,132,316,0,0
2023-12-07,store_5,p04,148,132,316,0,0
2023-12-08,store_5,p04,404,132,316,0,0
2023-12-09,store_5,p04,332,132,316,0,0
2023-12-10,store_5,p04,277,132,316,0,0
2023-12-11,store_5,p04,233,132,316,0,0
2023-12-12,store_5,p04,184,132,316,0,0
2023-12-13,store_5,p04,142,132,316,0,0
2023-12-14,store_5,p04,412,132,316,0,0
2023-12-15,store_5,p04,372,132,316,0,0
2023-12-16,store_5,p04,321,132,316,0,0
2023-12-17,store_5,p04,269,132,316,0,0
2023-12-18,store_5,p04,230,132,316,0,0
2023-12-19,store_5,p04,193,132,316,0,0
2023-12-20,store_5,p04,149,132,316,0,0
2023-12-21,store_5,p04,428,132,316,0,0
2023-12-22,store_5,p04,374,132,316,0,0
2023-12-23,store_5,p04,325,132,316,0,0
2023-12-24,store_5,p04,273,132,316,0,0
2023-12-25,store_5,p04,222,132,316,0,0
2023-12-26,store_5,p04,177,132,316,0,0
2023-12-27,store_5,p04,140,132,316,0,0
2023-12-28,store_5,p04,420,132,316,0,0
2023-12-29,store_5,p04,363,132,316,0,0
2023-12-30,store_5,p04,301,132,316,0,0
2023-12-31,store_5,p04,258,132,316,0,0
2024-01-01,store_5,p04,228,132,316,0,0
2024-01-02,store_5,p04,176,132,316,0,0
2024-01-03,store_5,p04,138,132,316,0,0
2024-01-04,store_5,p04,405,132,316,0,0
2024-01-05,store_5,p04,374,132,316,0,0
2024-01-06,store_5,p04,321,132,316,0,0
2024-01-07,store_5,p04,274,132,316,0,0
2024-01-08,store_5,p04,227,132,316,0,0
2024-01-09,store_5,p04,183,132,316,0,0
2024-01-10,store_5,p04,443,132,316,0,0
2024-01-11,store_5,p04,389,132,316,0,0
2024-01-12,store_5,p04,346,132,316,0,0
2024-01-13,store_5,p04,302,132,316,0,0
2024-01-14,store_5,p04,243,132,316,0,0
2024-01-15,store_5,p04,176,132,316,0,0
2024-01-16,store_5,p04,441,132,316,0,0
2024-01-17,store_5,p04,406,132,316,0,0
2024-01-18,store_5,p04,357,132,316,0,0
2024-01-19,store_5,p04,299,132,316,0,0
2024-01-20,store_5,p04,257,132,316,0,0
2024-01-21,store_5,p04,213,132,316,0,0
2024-01-22,store_5,p04,163,132,316,0,0
2024-01-23,store_5,p04,436,132,316,0,0
2024-01-24,store_5,p04,395,132,316,0,0
2024-01-25,store_5,p04,350,132,316,0,0
2024-01-26,store_5,p04,307,132,316,0,0
2024-01-27,store_5,p04,263,132,316,0,0
2024-01-28,store_5,p04,209,132,316,0,0
2024-01-29,store_5,p04,166,132,316,0,0
2024-01-30,store_5,p04,148,132,316,0,0
2024-01-31,store_5,p04,414,132,316,0,0
2024-02-01,store_5,p04,381,132,316,0,0
2024-02-02,store_5,p04,346,132,316,0,0
2024-02-03,store_5,p04,299,132,316,0,0
2024-02-04,store_5,p04,253,132,316,0,0
2024-02-05,store_5,p04,223,132,316,0,0
2024-02-06,store_5,p04,206,132,316,0,0
2024-02-07,store_5,p04,175,132,316,0,0
2024-02-08,store_5,p04,143,132,316,0,0
2024-02-09,store_5,p04,430,132,316,0,0
2024-02-10,store_5,p04,388,132,316,0,0
2024-02-11,store_5,p04,337,132,316,0,0
2024-02-12,store_5,p04,304,132,316,0,0
2024-02-13,store_5,p04,261,132,316,0,0
2024-02-14,store_5,p04,232,132,316,0,0
2024-02-15,store_5,p04,199,132,316,0,0
2024-02-16,store_5,p04,166,132,316,0,0
2024-02-17,store_5,p04,436,132,316,0,0
2024-02-18,store_5,p04,387,132,316,0,0
2024-02-19,store_5,p04,356,132,316,0,0
2024-02-20,store_5,p04,325,132,316,0,0
2024-02-21,store_5,p04,295,132,316,0,0
2024-02-22,store_5,p04,260,132,316,0,0
2024-02-23,store_5,p04,232,132,316,0,0
2024-02-24,store_5,p04,193,132,316,0,0
2024-02-25,store_5,p04,152,132,316,0,0
2024-02-26,store_5,p04,432,132,316,0,0
2024-02-27,store_5,p04,404,132,316,0,0
2024-02-28,store_5,p04,368,132,316,0,0
2024-02-29,store_5,p04,343,132,316,0,0
2024-03-01,store_5,p04,301,132,316,0,0
2024-03-02,store_5,p04,266,132,316,0,0
2024-03-03,store_5,p04,230,132,316,0,0
2024-03-04,store_5,p04,180,132,316,0,0
2024-03-05,store_5,p04,147,132,316,0,0
2024-03-06,store_5,p04,432,132,316,0,0
2024-03-07,store_5,p04,390,132,316,0,0
2024-03-08,store_5,p04,362,132,316,0,0
2024-03-09,store_5,p04,332,132,316,0,0
2024-03-10,store_5,p04,293,132,316,0,0
2024-03-11,store_5,p04,256,132,316,0,0
2024-03-12,store_5,p04,218,132,316,0,0
2024-03-13,store_5,p04,172,132,316,0,0
2024-03-14,store_5,p04,148,132,316,0,0
2024-03-15,store_5,p04,435,132,316,0,0
2024-03-16,store_5,p04,406,132,316,0,0
2024-03-17,store_5,p04,361,132,316,0,0
2024-03-18,store_5,p04,330,132,316,0,0
2024-03-19,store_5,p04,300,132,316,0,0
2024-03-20,store_5,p04,276,132,316,0,0
2024-03-21,store_5,p04,257,132,316,0,0
2024-03-22,store_5,p04,227,132,316,0,0
2024-03-23,store_5,p04,193,132,316,0,0
2024-03-24,store_5,p04,168,132,316,0,0
2024-03-25,store_5,p04,151,132,316,0,0
2024-03-26,store_5,p04,431,132,316,0,0
2024-03-27,store_5,p04,401,132,316,0,0
2024-03-28,store_5,p04,371,132,316,0,0
2024-03-29,store_5,p04,345,132,316,0,0
2024-03-30,store_5,p04,313,132,316,0,0
2024-03-31,store_5,p04,282,132,316,0,0
2024-04-01,store_5,p04,266,132,316,0,0
2024-04-02,store_5,p04,245,132,316,0,0
2024-04-03,store_5,p04,229,132,316,0,0
2024-04-04,store_5,p04,210,132,316,0,0
2024-04-05,store_5,p04,173,132,316,0,0
2024-04-06,store_5,p04,144,132,316,0,0
2024-04-07,store_5,p04,423,132,316,0,0
2024-04-08,store_5,p04,396,132,316,0,0
2024-04-09,store_5,p04,366,132,316,0,0
2024-04-10,store_5,p04,341,132,316,0,0
2024-04-11,store_5,p04,316,132,316,0,0
2024-04-12,store_5,p04,293,132,316,0,0
2024-04-13,store_5,p04,257,132,316,0,0
2024-04-14,store_5,p04,233,132,316,0,0
2024-04-15,store_5,p04,201,132,316,0,0
2024-04-16,store_5,p04,176,132,316,0,0
2024-04-17,store_5,p04,158,132,316,0,0
2024-04-18,store_5,p04,138,132,316,0,0
2024-04-19,store_5,p04,430,132,316,0,0
2024-04-20,store_5,p04,404,132,316,0,0
2024-04-21,store_5,p04,380,132,316,0,0
2024-04-22,store_5,p04,350,132,316,0,0
2024-04-23,store_5,p04,330,132,316,0,0
2024-04-24,store_5,p04,311,132,316,0,0
2024-04-25,store_5,p04,289,132,316,0,0
2024-04-26,store_5,p04,264,132,316,0,0
2024-04-27,store_5,p04,234,132,316,0,0
2024-04-28,store_5,p04,201,132,316,0,0
2024-04-29,store_5,p04,186,132,316,0,0
2024-04-30,store_5,p04,168,132,316,0,0
2024-05-01,store_5,p04,143,132,316,0,0
2024-05-02,store_5,p04,438,132,316,0,0
2024-05-03,store_5,p04,418,132,316,0,0
2024-05-04,store_5,p04,390,132,316,0,0
2024-05-05,store_5,p04,361,132,316,0,0
2024-05-06,store_5,p04,340,132,316,0,0
2024-05-07,store_5,p04,324,132,316,0,0
2024-05-08,store_5,p04,295,132,316,0,0
2024-05-09,store_5,p04,277,132,316,0,0
2024-05-10,store_5,p04,258,132,316,0,0
2024-05-11,store_5,p04,235,132,316,0,0
2024-05-12,store_5,p04,211,132,316,0,0
2024-05-13,store_5,p04,195,132,316,0,0
2024-05-14,store_5,p04,162,132,316,0,0
2024-05-15,store_5,p04,140,132,316,0,0
2024-05-16,store_5,p04,441,132,316,0,0
2024-05-17,store_5,p04,425,132,316,0,0
2024-05-18,store_5,p04,390,132,316,0,0
2024-05-19,store_5,p04,370,132,316,0,0
2024-05-20,store_5,p04,347,132,316,0,0
2024-05-21,store_5,p04,332,132,316,0,0
2024-05-22,store_5,p04,315,132,316,0,0
2024-05-23,store_5,p04,294,132,316,0,0
2024-05-24,store_5,p04,276,132,316,0,0
2024-05-25,store_5,p04,244,132,316,0,0
2024-05-26,store_5,p04,227,132,316,0,0
2024-05-27,store_5,p04,215,132,316,0,0
2024-05-28,store_5,p04,193,132,316,0,0
2024-05-29,store_5,p04,179,132,316,0,0
2024-05-30,store_5,p04,156,132,316,0,0
2024-05-31,store_5,p04,137,132,316,0,0
2024-06-01,store_5,p04,425,132,316,0,0
2024-06-02,store_5,p04,404,132,316,0,0
2024-06-03,store_5,p04,393,132,316,0,0
2024-06-04,store_5,p04,378,132,316,0,0
2024-06-05,store_5,p04,357,132,316,0,0
2024-06-06,store_5,p04,344,132,316,0,0
2024-06-07,store_5,p04,327,132,316,0,0
2024-06-08,store_5,p04,307,132,316,0,0
2024-06-09,store_5,p04,289,132,316,0,0
2024-06-10,store_5,p04,274,132,316,0,0
2024-06-11,store_5,p04,256,132,316,0,0
2024-06-12,store_5,p04,233,132,316,0,0
2024-06-13,store_5,p04,211,132,316,0,0
2024-06-14,store_5,p04,198,132,316,0,0
2024-06-15,store_5,p04,180,132,316,0,0
2024-06-16,store_5,p04,163,132,316,0,0
2024-06-17,store_5,p04,151,132,316,0,0
2024-06-18,store_5,p04,135,132,316,0,0
2024-06-19,store_5,p04,440,132,316,0,0
2024-06-20,store_5,p04,420,132,316,0,0
2024-06-21,store_5,p04,404,132,316,0,0
2024-06-22,store_5,p04,381,132,316,0,0
2024-06-23,store_5,p04,365,132,316,0,0
2024-06-24,store_5,p04,340,132,316,0,0
2024-06-25,store_5,p04,330,132,316,0,0
2024-06-26,store_5,p04,309,132,316,0,0
2024-06-27,store_5,p04,295,132,316,0,0
2024-06-28,store_5,p04,274,132,316,0,0
2024-06-29,store_5,p04,249,132,316,0,0
2024-06-30,store_5,p04,227,132,316,0,0
2024-07-01,store_5,p04,206,132,316,0,0
2024-07-02,store_5,p04,193,132,316,0,0
2024-07-03,store_5,p04,179,132,316,0,0
2024-07-04,store_5,p04,163,132,316,0,0
2024-07-05,store_5,p04,149,132,316,0,0
2024-07-06,store_5,p04,434,132,316,0,0
2024-07-07,store_5,p04,413,132,316,0,0
2024-07-08,store_5,p04,402,132,316,0,0
2024-07-09,store_5,p04,384,132,316,0,0
2024-07-10,store_5,p04,358,132,316,0,0
2024-07-11,store_5,p04,344,132,316,0,0
2024-07-12,store_5,p04,329,132,316,0,0
2024-07-13,store_5,p04,310,132,316,0,0
2024-07-14,store_5,p04,289,132,316,0,0
2024-07-15,store_5,p04,275,132,316,0,0
2024-07-16,store_5,p04,256,132,316,0,0
2024-07-17,store_5,p04,242,132,316,0,0
2024-07-18,store_5,p04,223,132,316,0,0
2024-07-19,store_5,p04,210,132,316,0,0
2024-07-20,store_5,p04,197,132,316,0,0
2024-07-21,store_5,p04,177,132,316,0,0
2024-07-22,store_5,p04,162,132,316,0,0
2024-07-23,store_5,p04,145,132,316,0,0
2024-07-24,store_5,p04,448,132,316,0,0
2024-07-25,store_5,p04,435,132,316,0,0
2024-07-26,store_5,p04,421,132,316,0,0
2024-07-27,store_5,p04,395,132,316,0,0
2024-07-28,store_5,p04,370,132,316,0,0
2024-07-29,store_5,p04,348,132,316,0,0
2024-07-30,store_5,p04,329,132,316,0,0
2024-07-31,store_5,p04,310,132,316,0,0
2024-08-01,store_5,p04,287,132,316,0,0
2024-08-02,store_5,p04,272,132,316,0,0
2024-08-03,store_5,p04,251,132,316,0,0
2024-08-04,store_5,p04,224,132,316,0,0
2024-08-05,store_5,p04,199,132,316,0,0
2024-08-06,store_5,p04,175,132,316,0,0
2024-08-07,store_5,p04,159,132,316,0,0
2024-08-08,store_5,p04,146,132,316,0,0
2024-08-09,store_5,p04,439,132,316,0,0
2024-08-10,store_5,p04,423,132,316,0,0
2024-08-11,store_5,p04,394,132,316,0,0
2024-08-12,store_5,p04,375,132,316,0,0
2024-08-13,store_5,p04,361,132,316,0,0
2024-08-14,store_5,p04,338,132,316,0,0
2024-08-15,store_5,p04,301,132,316,0,0
2024-08-16,store_5,p04,277,132,316,0,0
2024-08-17,store_5,p04,245,132,316,0,0
2024-08-18,store_5,p04,222,132,316,0,0
2024-08-19,store_5,p04,199,132,316,0,0
2024-08-20,store_5,p04,173,132,316,0,0
2024-08-21,store_5,p04,147,132,316,0,0
2024-08-22,store_5,p04,440,132,316,0,0
2024-08-23,store_5,p04,416,132,316,0,0
2024-08-24,store_5,p04,384,132,316,0,0
2024-08-25,store_5,p04,360,132,316,0,0
2024-08-26,store_5,p04,337,132,316,0,0
2024-08-27,store_5,p04,321,132,316,0,0
2024-08-28,store_5,p04,289,132,316,0,0
2024-08-29,store_5,p04,267,132,316,0,0
2024-08-30,store_5,p04,246,132,316,0,0
2024-08-31,store_5,p04,209,132,316,0,0
2024-09-01,store_5,p04,188,132,316,0,0
2024-09-02,store_5,p04,172,132,316,0,0
2024-09-03,store_5,p04,161,132,316,0,0
2024-09-04,store_5,p04,444,132,316,0,0
2024-09-05,store_5,p04,417,132,316,0,0
2024-09-06,store_5,p04,394,132,316,0,0
2024-09-07,store_5,p04,371,132,316,0,0
2024-09-08,store_5,p04,339,132,316,0,0
2024-09-09,store_5,p04,312,132,316,0,0
2024-09-10,store_5,p04,287,132,316,0,0
2024-09-11,store_5,p04,256,132,316,0,0
2024-09-12,store_5,p04,229,132,316,0,0
2024-09-13,store_5,p04,203,132,316,0,0
2024-09-14,store_5,p04,173,132,316,0,0
2024-09-15,store_5,p04,141,132,316,0,0
2024-09-16,store_5,p04,415,132,316,0,0
2024-09-17,store_5,p04,386,132,316,0,0
2024-09-18,store_5,p04,357,132,316,0,0
2024-09-19,store_5,p04,332,132,316,0,0
2024-09-20,store_5,p04,302,132,316,0,0
2024-09-21,store_5,p04,267,132,316,0,0
2024-09-22,store_5,p04,240,132,316,0,0
2024-09-23,store_5,p04,222,132,316,0,0
2024-09-24,store_5,p04,189,132,316,0,0
2024-09-25,store_5,p04,152,132,316,0,0
2024-09-26,store_5,p04,441,132,316,0,0
2024-09-27,store_5,p04,405,132,316,0,0
2024-09-28,store_5,p04,363,132,316,0,0
2024-09-29,store_5,p04,331,132,316,0,0
2024-09-30,store_5,p04,304,132,316,0,0
2024-10-01,store_5,p04,280,132,316,0,0
2024-10-02,store_5,p04,247,132,316,0,0
2024-10-03,store_5,p04,212,132,316,0,0
2024-10-04,store_5,p04,185,132,316,0,0
2024-10-05,store_5,p04,142,132,316,0,0
2024-10-06,store_5,p04,399,132,316,0,0
2024-10-07,store_5,p04,375,132,316,0,0
2024-10-08,store_5,p04,346,132,316,0,0
2024-10-09,store_5,p04,317,132,316,0,0
2024-10-10,store_5,p04,288,132,316,0,0
2024-10-11,store_5,p04,253,132,316,0,0
2024-10-12,store_5,p04,204,132,316,0,0
2024-10-13,store_5,p04,168,132,316,0,0
2024-10-14,store_5,p04,434,132,316,0,0
2024-10-15,store_5,p04,412,132,316,0,0
2024-10-16,store_5,p04,369,132,316,0,0
2024-10-17,store_5,p04,342,132,316,0,0
2024-10-18,store_5,p04,309,132,316,0,0
2024-10-19,store_5,p04,269,132,316,0,0
2024-10-20,store_5,p04,234,132,316,0,0
2024-10-21,store_5,p04,207,132,316,0,0
2024-10-22,store_5,p04,165,132,316,0,0
2024-10-23,store_5,p04,446,132,316,0,0
2024-10-24,store_5,p04,419,132,316,0,0
2024-10-25,store_5,p04,372,132,316,0,0
2024-10-26,store_5,p04,316,132,316,0,0
2024-10-27,store_5,p04,258,132,316,0,0
2024-10-28,store_5,p04,224,132,316,0,0
2024-10-29,store_5,p04,196,132,316,0,0
2024-10-30,store_5,p04,160,132,316,0,0
2024-10-31,store_5,p04,416,132,316,0,0
2024-11-01,store_5,p04,383,132,316,0,0
2024-11-02,store_5,p04,328,132,316,0,0
2024-11-03,store_5,p04,276,132,316,0,0
